,serp_cluster,query,Keyword,SERP features,Volume,KD,CPC,Previous traffic,Current traffic,Traffic change,Previous position,Current position,Position change,Previous URL inside,Previous URL,Current URL inside,Current URL,Previous date,Current date
3389,zzz_no_cluster,portland bike swap 2015,portland bike swap 2015,"Sitelinks, Image pack",20,0,0.0,0.0,0.0,0.0,12.0,11.0,1,,https://www.bikeleague.org/blog/2011/03/at-national-bike-summit-its-about-the-economy/in%20the%20city%20of%20Baltimore%2C%20concludes%20that%2C%20for%20a%20given%20amount%20of%20spending%2C%20bike%20lanes%20create%20about%20twice%20as%20many%20jobs%20as%20road%20construction.%20The%20difference%20lies%20in%20the%20varying%20labor%20intensity%20and%20the%20ratio%20of%20engineering%20costs%20to%20construction%20expenses%20across%20project%20types.%20Footway%20repairs%20and%20bike%20lane%20signing%20are%20labor%20intensive%2C%20meaning%20that%20a%20greater%20share%20of%20the%20total%20cost%20goes%20to%20pay%20people%20than%20in%20material%20heavy%20road%20projects.?page=54,,https://www.bikeleague.org/blog/union-station-bike-shelter?page=55,2022-11-05 23:14:11,2023-01-23 00:56:36
3390,zzz_no_cluster,501 c 3 status,501 c 3 status,,20,84,4.84,0.0,,,54.0,,Lost,,http://www.bikeleague.org/legacy/members/club/resource_docs/Incorporation%20and%20Tax%20Exempt%20Status%20for%20Bike%20Clubs%20and%20Advocacy%20Organizations.pdf,,,2022-11-05 18:10:12,
3391,zzz_no_cluster,bike for work commute,bike for work commute,"People also ask, Sitelinks, Videos, Shopping results, Thumbnail, Image pack",80,46,0.92,0.0,0.0,0.0,19.0,21.0,-2,,https://www.bikeleague.org/content/commuting,,https://www.bikeleague.org/content/commuting,2022-10-28 15:19:05,2023-02-10 02:09:43
3392,zzz_no_cluster,chicago commuter tax,chicago commuter tax,"Featured snippet, People also ask, Sitelinks, Image pack",20,1,,,0.0,,,32.0,New,,,,https://www.bikeleague.org/content/bicycle-commuter-benefit,,2023-01-25 11:34:12
3393,zzz_no_cluster,tr motorcycle club,tr motorcycle club,,30,0,,0.0,,,71.0,,Lost,,http://www.bikeleague.org/legacy/members/club/resource_docs/Incorporation%20and%20Tax%20Exempt%20Status%20for%20Bike%20Clubs%20and%20Advocacy%20Organizations.pdf,,,2022-11-12 05:55:37,
3394,zzz_no_cluster,america by bicycle,america by bicycle,,150,7,2.52,0.0,,,11.0,,Lost,Sitelinks,https://www.bikeleague.org/bfa/awards,,,2022-11-06 04:53:22,
3395,zzz_no_cluster,days till may 16 2021,days till may 16 2021,,100,0,,0.0,,,51.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-02 08:07:39,
3396,zzz_no_cluster,5950 foster place hughesville md,5950 foster place hughesville md,,100,0,,0.0,,,53.0,,Lost,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-10-28 06:19:45,
3397,zzz_no_cluster,bfs org,bfs org,Video preview,30,68,0.0,0.0,0.0,0.0,43.0,39.0,4,,https://www.bikeleague.org/content/bfs-2019-report-card-intro,,https://www.bikeleague.org/content/bfs-report-card-box,2022-11-14 18:54:16,2023-01-30 19:14:38
3398,zzz_no_cluster,open a bike shop,open a bike shop,"People also ask, Local teaser, Videos, Image pack",200,4,0.0,,0.0,,,79.0,New,,,,https://www.bikeleague.org/sites/default/files/Bike_Shops_For_Everyone.pdf,,2023-02-06 08:03:57
3399,zzz_no_cluster,ramsland,ramsland,,100,11,0.0,0.0,,,72.0,,Lost,,https://www.bikeleague.org/content/meet-forum-speakers-natalie-ramsland-sweetpea-bicycles,,,2022-11-04 06:48:21,
3400,zzz_no_cluster,what does discourage,what does discourage,"Featured snippet, People also ask, Image pack",50,4,,0.0,0.0,0.0,66.0,51.0,15,,https://www.bikeleague.org/content/does-traffic-discourage-walking-and-bicycling,,https://www.bikeleague.org/content/does-traffic-discourage-walking-and-bicycling,2022-11-09 09:54:58,2023-01-26 03:06:11
3401,zzz_no_cluster,may 1 2022 day,may 1 2022 day,,60,7,,0.0,,,41.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-10-28 10:50:47,
3402,zzz_no_cluster,rumble strips,rumble strips,"Image pack, People also ask, Sitelinks",10000,21,1.6,,0.0,,,64.0,New,,,,https://www.bikeleague.org/content/rumble-strips-problems-and-policies,,2023-02-14 04:10:49
3403,zzz_no_cluster,ww league,ww league,"Sitelinks, People also ask",10,26,,,0.0,,,87.0,New,,,,https://www.bikeleague.org/ridesmart,,2023-01-20 04:03:49
3404,zzz_no_cluster,du diversity summit,du diversity summit,,10,0,,0.0,,,80.0,,Lost,,https://www.bikeleague.org/,,,2022-11-11 08:31:24,
3405,zzz_no_cluster,rodney stockton austin energy,rodney stockton austin energy,,50,0,,0.0,,,90.0,,Lost,,https://www.bikeleague.org/sites/default/files/March-April2013-forweb.pdf,,,2022-11-01 08:50:10,
3406,zzz_no_cluster,spark grants,spark grants,,10,9,,0.0,,,60.0,,Lost,,https://www.bikeleague.org/content/meet-our-2022-community-spark-grant-recipients,,,2022-10-28 04:58:37,
3407,zzz_no_cluster,riding a bike in nyc,riding a bike in nyc,,30,14,0.0,0.0,,,78.0,,Lost,,https://www.bikeleague.org/content/we-bike-nyc-thrives-through-inclusivity,,,2022-11-08 14:41:23,
3408,zzz_no_cluster,state street bikes,state street bikes,"Sitelinks, Knowledge panel, People also ask, Shopping results, Thumbnail, Image pack",100,7,1.47,,0.0,,,51.0,New,,,,https://www.bikeleague.org/states,,2023-01-22 14:42:32
3409,zzz_no_cluster,hawleyusa.com,hawleyusa.com,"Sitelinks, Image pack, Adwords bottom",50,2,,0.0,0.0,0.0,18.0,40.0,-22,,http://www.bikeleague.org/legacy/programs/bicyclefriendlyamerica/bicyclefriendlybusiness/pdfs/businesses_that_offer_the_bike_commuter_benefit_web.pdf,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/programs/bicyclefriendlyamerica/bicyclefriendlybusiness/pdfs/businesses_that_offer_the_bike_commuter_benefit_web.pdf,2022-10-29 22:44:25,2023-02-09 11:25:22
3410,zzz_no_cluster,bike safety classes,bike safety classes,"Thumbnail, Sitelinks, People also ask, Video preview",50,16,3.15,17.0,17.0,0.0,1.0,1.0,,,https://www.bikeleague.org/content/find-take-class,,https://www.bikeleague.org/content/find-take-class,2022-11-11 11:51:50,2023-01-29 06:16:08
3411,zzz_no_cluster,are bike shops profitable,are bike shops profitable,"Featured snippet, People also ask, Video preview",30,1,,,0.0,,,55.0,New,,,,https://www.bikeleague.org/sites/default/files/Bike_Shops_For_Everyone.pdf,,2023-01-29 11:53:04
3412,zzz_no_cluster,bicycle shows 2015,bicycle shows 2015,,50,0,0.0,0.0,,,35.0,,Lost,,https://www.bikeleague.org/content/new-platinum-new-gold-bicycle-friendly-communities,,,2022-10-23 23:12:56,
3413,zzz_no_cluster,vbt bicycle tours,vbt bicycle tours,"Adwords top, Adwords sitelink, Sitelinks, Knowledge panel, Videos, Image pack",30,3,1.38,,0.0,,,61.0,New,,,,https://www.bikeleague.org/sites/default/files/american_bicyclist_novdec10.pdf,,2023-02-02 10:39:03
3414,zzz_no_cluster,otterbox business.com/pro-pac,otterbox business.com/pro-pac,,40,5,,0.0,,,51.0,,Lost,,https://www.bikeleague.org/sites/default/files/AB-mar-apr2012-forweb_1.pdf,,,2022-10-28 20:07:51,
3415,zzz_no_cluster,bicycle statistics,bicycle statistics,"Featured snippet, People also ask",20,65,0.46,,0.0,,,22.0,New,,,,https://www.bikeleague.org/reports,,2023-01-31 22:40:24
3416,zzz_no_cluster,bfa honor,bfa honor,"People also ask, Videos, Sitelinks, Image pack",200,0,,0.0,0.0,0.0,99.0,55.0,44,,https://www.bikeleague.org/content/league-honors-rob-gusky-bfa-leadership-award,,https://www.bikeleague.org/content/league-honors-rob-gusky-bfa-leadership-award,2022-11-04 22:26:31,2023-01-21 23:13:38
3417,zzz_no_cluster,gordon smog test walnut creek,gordon smog test walnut creek,,10,0,15.88,0.0,,,63.0,,Lost,,https://www.bikeleague.org/sites/default/files/BFB_Full_List_through_Winter_2016.pdf,,,2022-11-06 00:09:38,
3418,zzz_no_cluster,just ride la,just ride la,"Sitelinks, Knowledge panel, People also ask, Image pack, Videos",900,2,0.66,,0.0,,,63.0,New,,,,https://www.bikeleague.org/blog/page/2?CAKEPHP=9d4f79314b3eed87f784e2cdd58d9abe&page=167,,2023-02-14 04:52:41
3419,zzz_no_cluster,commuter cycles,commuter cycles,"Sitelinks, Shopping results, Thumbnail, People also ask, Image pack",100,51,0.21,,0.0,,,38.0,New,,,,https://www.bikeleague.org/content/bicycle-commuter-benefit,,2023-01-26 18:50:18
3420,zzz_no_cluster,american database,american database,"Sitelinks, People also ask",20,53,0.21,0.0,0.0,0.0,47.0,69.0,-22,,https://www.bikeleague.org/bfa/awards,,https://www.bikeleague.org/bfa/awards,2022-11-09 22:46:03,2023-01-25 15:55:22
3421,zzz_no_cluster,madison leaves her house and bikes north,madison leaves her house and bikes north,,10,0,,0.0,,,18.0,,Lost,,https://www.bikeleague.org/StateBikeLaws,,,2022-11-11 18:35:36,
3422,zzz_no_cluster,bike to work 2017,bike to work 2017,"Videos, Knowledge panel, Sitelinks",60,1,,,0.0,,,49.0,New,,,,https://www.bikeleague.org/content/bicycle-commuter-benefit,,2023-01-29 22:52:12
3423,zzz_no_cluster,argo ai car,argo ai car,,30,42,,0.0,,,79.0,,Lost,,https://www.bikeleague.org/content/waymo-endorses-league-and-argo-ai-efforts-promote-safe-av-cyclist-interactions,,,2022-11-08 02:34:51,
3424,zzz_no_cluster,cycling classes dc,cycling classes dc,"Local pack, Sitelinks",70,17,5.52,0.0,0.0,0.0,48.0,46.0,2,,https://www.bikeleague.org/content/find-take-class,,https://www.bikeleague.org/content/find-take-class,2022-11-08 12:45:14,2023-01-25 06:40:18
3425,zzz_no_cluster,bike journal,bike journal,"Sitelinks, Shopping results, Thumbnail, Image pack",100,2,0.09,0.0,0.0,0.0,64.0,73.0,-9,,https://www.bikeleague.org/americanbicyclist,,https://www.bikeleague.org/americanbicyclist,2022-11-14 05:41:34,2023-01-30 20:50:57
3426,zzz_no_cluster,getup challenge,getup challenge,,10,0,,0.0,,,87.0,,Lost,,https://www.bikeleague.org/content/get-ride-take-national-bike-challenge-nbs12,,,2022-11-09 16:02:35,
3427,zzz_no_cluster,santa clarita bike shops,santa clarita bike shops,,50,1,0.4,0.0,,,64.0,,Lost,,https://www.bikeleague.org/bfa/search/map?bfaq=91355&centroid=001G000000w95GoIAI,,,2022-11-06 03:57:20,
3428,zzz_no_cluster,brilliant bicycle discount code,brilliant bicycle discount code,"People also ask, Sitelinks, Image pack, Adwords bottom",40,2,2.82,0.0,0.0,0.0,29.0,23.0,6,,https://www.bikeleague.org/content/benefits,,https://www.bikeleague.org/content/benefits,2022-11-05 21:31:47,2023-01-22 11:19:10
3429,zzz_no_cluster,bike path vancouver wa,bike path vancouver wa,"Local teaser, People also ask, Image pack",30,1,,,0.0,,,97.0,New,,,,https://www.bikeleague.org/sites/default/files/selected_interstate_bridges_bicycle_access.pdf,,2023-01-30 04:59:03
3430,zzz_no_cluster,motorists should be aware that all bicycles used after dark,motorists should be aware that all bicycles used after dark,,50,0,,0.0,,,35.0,,Lost,,https://www.bikeleague.org/StateBikeLaws,,,2022-11-10 23:04:34,
3431,zzz_no_cluster,national cyclists association,national cyclists association,"People also ask, Sitelinks, Image pack",20,90,,4.0,4.0,-1.0,1.0,2.0,-1,,https://www.bikeleague.org/,,https://www.bikeleague.org/,2022-11-01 12:53:36,2023-02-14 01:11:20
3432,zzz_no_cluster,tips to insure proper service,tips to insure proper service,,20,3,0.0,0.0,,,45.0,,Lost,,https://www.bikeleague.org/content/smart-cycling-tips-0,,,2022-11-04 22:46:18,
3433,zzz_no_cluster,silver league networks,silver league networks,Sitelinks,100,0,0.0,0.0,0.0,0.0,18.0,14.0,4,,https://www.bikeleague.org/,,https://www.bikeleague.org/,2022-10-22 13:38:32,2023-02-01 12:20:03
3434,zzz_no_cluster,stanford university speakers bureau sebastian stan,stanford university speakers bureau sebastian stan,"People also ask, Image pack, Sitelinks",90,0,,,0.0,,,73.0,New,,,,https://www.bikeleague.org/sites/default/files/american_bicyclist_marchapril11.pdf,,2023-02-13 15:38:09
3435,zzz_no_cluster,wheelmen 100,wheelmen 100,"Sitelinks, Video preview",100,0,,0.0,0.0,0.0,42.0,43.0,-1,,https://www.bikeleague.org/content/club-leadership-circle,,https://www.bikeleague.org/content/club-leadership-circle,2022-11-04 09:06:44,2023-01-23 01:15:07
3436,zzz_no_cluster,lrd off road,lrd off road,"Image pack, Sitelinks",200,0,,,0.0,,,51.0,New,,,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/programs/bicyclefriendlyamerica/communities/pdfs/nchrp_liability_aspects_of_bikeways.pdf,,2023-02-09 00:34:18
3437,zzz_no_cluster,legion of la team store,legion of la team store,,50,9,,0.0,,,45.0,,Lost,,https://www.bikeleague.org/,,,2022-11-10 22:32:19,
3438,zzz_no_cluster,how to ride a bike as an adult,how to ride a bike as an adult,,500,28,,0.0,,,89.0,,Lost,,https://www.bikeleague.org/content/find-take-class,,,2022-11-01 08:30:45,
3439,zzz_no_cluster,commuting on a road bike,commuting on a road bike,"Featured snippet, People also ask, Video preview",20,14,0.0,0.0,0.0,0.0,15.0,16.0,-1,,https://www.bikeleague.org/content/commuting,,https://www.bikeleague.org/content/commuting,2022-11-08 15:24:15,2023-01-25 04:00:34
3440,zzz_no_cluster,traffic on the 101 az,traffic on the 101 az,,30,37,,0.0,,,91.0,,Lost,,https://www.bikeleague.org/content/find-take-class,,,2022-10-27 23:04:27,
3441,zzz_no_cluster,provision cycling,provision cycling,"Knowledge panel, Sitelinks, Image pack",60,0,,,0.0,,,41.0,New,,,,https://www.bikeleague.org/content/bicycle-commuter-benefit,,2023-01-21 12:57:52
3442,zzz_no_cluster,new york biking laws,new york biking laws,,30,22,0.83,0.0,,,23.0,,Lost,,https://www.bikeleague.org/StateBikeLaws,,,2022-11-14 13:16:01,
3443,zzz_no_cluster,bicycling magazine covers,bicycling magazine covers,"Image pack, Sitelinks, People also ask, Videos, Video preview",30,5,,0.0,0.0,0.0,14.0,19.0,-5,,https://www.bikeleague.org/americanbicyclist,,https://www.bikeleague.org/americanbicyclist,2022-11-10 10:33:50,2023-01-27 02:46:33
3444,zzz_no_cluster,cycle vs bike,cycle vs bike,,30,5,,0.0,,,71.0,,Lost,,https://www.bikeleague.org/StateBikeLaws,,,2022-11-09 20:53:28,
3445,zzz_no_cluster,deputy dewey,deputy dewey,,1000,0,0.0,0.0,,,91.0,,Lost,,https://www.bikeleague.org/content/staff,,,2022-11-14 03:28:38,
3446,zzz_no_cluster,arizona bicycle race crash,arizona bicycle race crash,,60,7,,0.0,,,67.0,,Lost,,https://www.bikeleague.org/sites/default/files/american_bicyclists_jan_feb10.pdf,,,2022-11-01 14:00:36,
3447,zzz_no_cluster,aaa blueprint roswell ga,aaa blueprint roswell ga,,10,0,,0.0,,,40.0,,Lost,,https://www.bikeleague.org/sites/default/files/american_bicyclist_janfeb11.pdf,,,2022-10-26 14:11:15,
3448,zzz_no_cluster,what national day is may 12 2021,what national day is may 12 2021,,60,31,,0.0,,,88.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-01 22:57:15,
3449,zzz_no_cluster,kansas moped laws,kansas moped laws,,100,2,0.08,0.0,,,90.0,,Lost,,https://www.bikeleague.org/StateBikeLaws,,,2022-11-09 23:07:26,
3450,zzz_no_cluster,icycle bicycle,icycle bicycle,,50,3,,0.0,,,80.0,,Lost,,https://www.bikeleague.org/community,,,2022-11-11 19:10:59,
3451,zzz_no_cluster,drive for less,drive for less,,40,0,0.0,0.0,,,59.0,,Lost,Image pack,https://www.bikeleague.org/content/five-great-reasons-drive-less-bike-more,,,2022-10-29 13:57:07,
3452,zzz_no_cluster,mountain biking insurance,mountain biking insurance,,250,4,4.05,0.0,,,72.0,,Lost,,https://www.bikeleague.org/content/insurance-clubs-and-organizations,,,2022-11-08 05:06:57,
3453,zzz_no_cluster,4665 mill water crossing douglasville ga,4665 mill water crossing douglasville ga,,50,0,,0.0,,,67.0,,Lost,,https://www.bikeleague.org/legacy/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-11-03 18:32:11,
3454,zzz_no_cluster,steve arnold fitchburg,steve arnold fitchburg,"Sitelinks, Image pack",10,0,0.0,,0.0,,,61.0,New,,,,https://www.bikeleague.org/content/planning-political-will-and-patience-produced-platinum-madison,,2023-02-01 10:54:18
3455,zzz_no_cluster,become one,become one,,80,7,0.21,0.0,,,32.0,,Lost,,https://www.bikeleague.org/content/become-instructor,,,2022-10-29 18:21:02,
3456,zzz_no_cluster,cool bike inventions,cool bike inventions,,10,0,,0.0,,,95.0,,Lost,,https://www.bikeleague.org/content/happy-birthday-jk-starley-inventor-modern-bicycle,,,2022-10-28 06:36:19,
3457,zzz_no_cluster,cycling magazine,cycling magazine,"People also ask, Sitelinks",900,74,1.03,,0.0,,,51.0,New,,,,https://www.bikeleague.org/americanbicyclist,,2023-02-14 01:42:13
3458,zzz_no_cluster,community bicycle,community bicycle,"Local teaser, People also ask, Image pack, Sitelinks",150,42,0.0,3.0,2.0,0.0,12.0,14.0,-2,,https://www.bikeleague.org/community,,https://www.bikeleague.org/community,2022-10-26 22:37:21,2023-02-04 03:57:26
3459,zzz_no_cluster,490 copper creek circle pooler ga,490 copper creek circle pooler ga,,100,0,,0.0,,,59.0,,Lost,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-11-01 10:57:15,
3460,zzz_no_cluster,cyclist etiquette,cyclist etiquette,"Featured snippet, People also ask, Videos, Sitelinks",60,7,,,0.0,,,60.0,New,,,,https://www.bikeleague.org/content/rules-road-0,,2023-02-09 05:30:39
3461,zzz_no_cluster,get friendly,get friendly,"Sitelinks, Image pack",50,0,,0.0,0.0,0.0,24.0,24.0,,,https://www.bikeleague.org/community,,https://www.bikeleague.org/community,2022-10-30 02:08:31,2023-02-12 22:27:05
3462,zzz_no_cluster,northwest cycling club houston,northwest cycling club houston,,10,0,0.0,0.0,,,62.0,,Lost,,https://www.bikeleague.org/sites/default/files/MAGAZINE%20SEPT-OCT%202013.pdf,,,2022-10-26 07:15:33,
3463,zzz_no_cluster,ginny parks,ginny parks,"Sitelinks, Video preview",40,0,0.0,0.0,0.0,0.0,93.0,66.0,27,,https://www.bikeleague.org/legacy/conferences/summit13/Presentations/Bringing%20Bikes%20and%20Business%20to%20Our%20National%20Parks/Biking%20Means%20Business%20for%20National%20Parks.pdf,,https://www.bikeleague.org/legacy/conferences/summit13/Presentations/Bringing%20Bikes%20and%20Business%20to%20Our%20National%20Parks/Biking%20Means%20Business%20for%20National%20Parks.pdf,2022-11-11 00:33:14,2023-01-27 17:41:21
3464,zzz_no_cluster,bikw,bikw,"Top stories, Thumbnail, Local teaser, Shopping results, Image pack",200,70,0.0,,0.0,,,25.0,New,,,,https://www.bikeleague.org/,,2023-01-22 07:06:26
3465,zzz_no_cluster,pro cycle orlando,pro cycle orlando,,20,0,0.0,0.0,,,91.0,,Lost,,https://www.bikeleague.org/sites/default/files/american_bicyclists_jan_feb10.pdf,,,2022-10-26 23:26:48,
3466,zzz_no_cluster,league benefits,league benefits,"Sitelinks, People also ask",200,22,,2.0,3.0,2.0,15.0,12.0,3,,https://www.bikeleague.org/content/benefits,,https://www.bikeleague.org/content/benefits,2022-11-09 21:09:27,2023-01-26 10:57:55
3467,zzz_no_cluster,willard tool,willard tool,"Image pack, Knowledge panel, Sitelinks, Video preview",20,0,,,0.0,,,97.0,New,,,,https://www.bikeleague.org/content/womens-bike-history-month-frances-willard,,2023-02-04 11:45:48
3468,zzz_no_cluster,216 kph to mph,216 kph to mph,,20,0,0.0,0.0,,,52.0,,Lost,,https://www.bikeleague.org/blog?page=215,,,2022-11-05 18:48:36,
3469,zzz_no_cluster,long term bike parking,long term bike parking,,10,2,9.21,0.0,,,12.0,,Lost,,https://www.bikeleague.org/content/webinar-recap-two-hours-or-more-long-term-bike-parking-sure,,,2022-11-08 12:04:05,
3470,zzz_no_cluster,car drives through bike race,car drives through bike race,,30,4,,0.0,,,71.0,,Lost,,https://www.bikeleague.org/StateBikeLaws,,,2022-11-11 17:39:17,
3471,zzz_no_cluster,tour de lab,tour de lab,"Video preview, Sitelinks, Image pack",100,0,0.0,0.0,0.0,0.0,61.0,32.0,29,,https://www.bikeleague.org/,,https://www.bikeleague.org/,2022-11-04 04:15:44,2023-01-22 06:29:05
3472,zzz_no_cluster,me bike,me bike,,70,47,0.19,0.0,,,93.0,,Lost,,https://www.bikeleague.org/content/find-take-class,,,2022-11-07 22:54:23,
3473,zzz_no_cluster,leo rourke memphis tn,leo rourke memphis tn,"Knowledge panel, Sitelinks, Image pack",20,0,,,0.0,,,98.0,New,,,,https://www.bikeleague.org/sites/default/files/March-April2013-forweb.pdf,,2023-01-25 17:52:27
3474,zzz_no_cluster,events on may 1 2022,events on may 1 2022,,50,0,,0.0,,,32.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-10-28 10:50:34,
